city,date_time,temperature,humidity,pressure,wind_speed,rainfall,weather_code,latitude,longitude
Kasur,2024-04-06 14:00:00,32.9,15,984.9,16.7,0.0,0,31.115,74.4467
Charsadda,2024-11-18 00:00:00,12.7,78,980.0,0.8,0.0,0,34.1482,71.7406
Nushki,2025-11-29 22:00:00,9.5,17,905.4,13.7,0.0,0,29.5522,66.0225
Mirpur,2024-07-05 03:00:00,27.1,78,950.1,5.4,0.1,51,33.1483,73.7517
Tank,2025-05-11 23:00:00,26.2,42,973.8,6.1,0.0,0,32.2167,70.3833
Vehari,2024-03-30 06:00:00,19.3,77,993.2,6.5,0.0,1,30.0419,72.3528
Mianwali,2025-12-17 14:00:00,22.5,42,992.8,1.2,0.0,3,32.5839,71.537
Kot Addu,2024-01-16 00:00:00,8.7,95,998.4,6.9,0.0,3,30.4691,70.967
Khuzdar,2024-07-03 06:00:00,25.6,81,870.0,8.1,0.0,0,27.8,66.6167
Matiari,2025-10-30 12:00:00,32.6,35,1007.1,19.9,0.0,0,25.597,68.4467
Hunza,2024-11-15 02:00:00,3.0,72,778.8,3.6,0.4,73,36.3167,74.65
Zhob,2024-12-25 15:00:00,13.2,17,863.7,11.5,0.0,0,31.3417,69.4486
Larkana,2024-11-17 21:00:00,22.6,53,1008.4,8.6,0.0,0,27.559,68.212
Chaman,2024-06-09 05:00:00,21.7,14,861.0,17.6,0.0,0,30.9177,66.4597
Pasni,2025-06-17 04:00:00,26.9,100,996.5,5.9,0.0,3,25.2631,63.471
Taxila,2025-09-16 15:00:00,30.8,57,943.8,3.6,0.0,0,33.7463,72.8397
Jalalpur Jattan,2024-12-08 22:00:00,10.2,63,983.4,6.6,0.0,0,32.6419,74.205
Khairpur,2024-08-08 09:00:00,30.9,76,993.7,9.7,0.0,0,27.5295,68.7592
Nankana Sahib,2025-09-16 21:00:00,29.0,69,982.3,5.9,0.0,0,31.45,73.7
Gujrat,2025-11-19 15:00:00,24.0,42,987.7,1.1,0.0,0,32.5736,74.078
Nowshera,2025-08-05 10:00:00,31.4,70,969.9,3.2,0.0,0,34.0159,72.0058
Chilas,2024-06-05 10:00:00,26.3,24,887.5,3.8,0.0,3,35.4206,74.0967
Shakargarh,2025-01-10 06:00:00,7.7,100,987.7,1.7,0.0,3,32.2646,75.1608
Mastung,2024-03-11 05:00:00,3.7,96,830.9,6.8,0.0,1,29.7997,66.8455
Lodhran,2025-08-08 05:00:00,29.3,61,986.4,14.6,0.0,0,29.5405,71.6336
Hyderabad,2025-08-18 02:00:00,30.8,72,996.3,6.1,0.0,0,25.396,68.3578
Multan,2024-03-04 16:00:00,19.4,33,1003.1,1.8,0.0,0,30.1575,71.5249
Timergara,2024-12-15 03:00:00,1.2,59,926.6,4.8,0.0,2,34.8266,71.844
Dalbandin,2024-01-19 08:00:00,6.9,45,920.0,11.5,0.0,0,28.8885,64.4062
Hyderabad,2025-03-12 12:00:00,34.3,20,1007.6,3.2,0.0,1,25.396,68.3578
Shakargarh,2025-04-22 05:00:00,18.1,60,977.1,2.2,0.0,0,32.2646,75.1608
Karachi,2025-05-02 19:00:00,29.4,77,1003.8,11.2,0.0,3,24.8607,67.0011
Muridke,2024-03-28 16:00:00,28.8,47,985.5,11.2,0.0,3,31.802,74.257
Dir,2024-05-02 14:00:00,23.6,27,859.6,3.9,0.0,2,35.2058,71.8767
Tank,2025-10-21 16:00:00,30.0,28,983.1,9.1,0.0,0,32.2167,70.3833
Khairpur,2025-01-23 11:00:00,21.3,25,1013.4,13.1,0.0,0,27.5295,68.7592
Umerkot,2025-06-16 17:00:00,37.1,42,991.3,9.5,0.0,3,25.3614,69.7361
Chakwal,2025-11-05 20:00:00,15.5,46,953.2,7.5,0.0,0,32.9336,72.8634
Toba Tek Singh,2024-05-29 12:00:00,43.8,9,976.0,17.7,0.0,0,30.9697,72.4827
Kallar Syedan,2025-03-22 16:00:00,29.4,12,954.1,9.4,0.0,0,33.4167,73.3833
Sukkur,2025-04-15 09:00:00,34.9,21,998.3,5.4,0.0,0,27.7052,68.8574
Narowal,2024-09-05 23:00:00,25.0,94,974.8,3.8,0.0,0,32.1,74.8833
Hyderabad,2025-12-15 19:00:00,20.8,54,1014.4,10.9,0.0,0,25.396,68.3578
Quetta,2024-10-13 04:00:00,15.7,30,838.3,5.6,0.0,0,30.1798,66.975
Hyderabad,2024-06-30 11:00:00,36.7,51,994.1,12.2,0.0,3,25.396,68.3578
Matiari,2025-06-17 07:00:00,33.5,51,992.9,4.6,0.0,3,25.597,68.4467
Mardan,2024-02-23 04:00:00,5.4,71,979.8,2.2,0.0,1,34.1989,72.0407
Kallar Syedan,2024-04-16 21:00:00,18.7,70,952.7,16.9,0.0,0,33.4167,73.3833
Batkhela,2024-01-05 14:00:00,15.3,57,941.3,5.8,0.0,0,34.6167,71.9667
Gujranwala,2024-09-12 16:00:00,35.0,52,972.0,6.0,0.0,0,32.1877,74.1945
Burewala,2024-09-13 06:00:00,27.8,75,982.4,5.4,0.0,0,30.1667,72.65
Mastung,2025-08-15 09:00:00,24.4,67,833.5,5.4,0.0,0,29.7997,66.8455
Dera Ghazi Khan,2024-05-31 06:00:00,31.6,14,982.9,15.1,0.0,0,30.0561,70.6348
Chiniot,2024-04-18 10:00:00,24.8,62,986.8,6.4,0.0,2,31.72,72.9789
Dera Ghazi Khan,2024-02-23 14:00:00,22.9,30,999.1,6.2,0.0,1,30.0561,70.6348
Khaplu,2025-11-26 09:00:00,-11.6,32,656.6,2.3,0.0,0,35.1333,76.3333
Nankana Sahib,2025-07-24 21:00:00,27.5,93,973.4,2.8,0.0,0,31.45,73.7
Chiniot,2025-04-23 00:00:00,28.4,12,985.5,11.0,0.0,0,31.72,72.9789
Zhob,2025-09-06 22:00:00,24.6,63,859.7,1.1,0.0,0,31.3417,69.4486
Dera Ghazi Khan,2025-10-15 15:00:00,32.2,38,994.9,9.4,0.0,0,30.0561,70.6348
Kahuta,2024-04-28 13:00:00,22.6,61,942.0,15.1,0.1,51,33.5917,73.3875
Murree,2025-09-25 12:00:00,18.8,63,791.6,3.6,0.2,51,33.9073,73.3903
Batkhela,2025-09-10 11:00:00,30.9,55,936.4,5.8,0.0,1,34.6167,71.9667
Muzaffargarh,2025-06-05 04:00:00,28.2,45,989.7,9.7,0.0,0,30.0703,71.1933
Gujranwala,2025-07-28 15:00:00,36.0,56,968.6,7.4,0.0,1,32.1877,74.1945
Dir,2024-09-21 18:00:00,28.9,37,862.4,4.6,0.0,0,35.2058,71.8767
Bahawalpur,2024-04-07 10:00:00,32.7,15,996.1,15.9,0.0,0,29.3956,71.6836
Nankana Sahib,2025-11-21 17:00:00,18.8,61,995.2,5.0,0.0,0,31.45,73.7
Khaplu,2024-05-17 11:00:00,5.4,49,665.9,2.2,0.0,0,35.1333,76.3333
Loralai,2025-05-11 07:00:00,18.1,23,855.5,8.7,0.0,0,30.3705,68.5979
Mardan,2024-09-23 09:00:00,29.2,74,973.0,2.3,0.0,0,34.1989,72.0407
Batkhela,2024-06-25 15:00:00,39.4,18,927.3,12.2,0.0,2,34.6167,71.9667
Ormara,2025-05-30 14:00:00,34.4,54,995.8,32.2,0.0,0,25.2088,64.6357
Gujrat,2025-05-05 21:00:00,25.3,60,978.6,4.9,0.0,0,32.5736,74.078
Hyderabad,2025-11-19 11:00:00,26.7,27,1014.1,3.5,0.0,0,25.396,68.3578
Khairpur,2025-06-04 19:00:00,40.0,17,990.9,6.5,0.0,0,27.5295,68.7592
Mirpur,2024-11-19 18:00:00,17.9,61,966.3,2.8,0.0,0,33.1483,73.7517
Gujrat,2025-11-02 21:00:00,19.9,75,982.4,3.2,0.0,0,32.5736,74.078
Kohat,2025-09-13 23:00:00,28.5,67,948.2,1.7,0.0,0,33.5869,71.4429
Khaplu,2025-11-22 05:00:00,-12.8,64,651.5,4.1,0.0,1,35.1333,76.3333
Kohat,2024-11-03 19:00:00,21.5,61,956.2,3.9,0.0,0,33.5869,71.4429
Peshawar,2025-01-13 22:00:00,8.6,55,978.1,0.7,0.0,1,34.0151,71.5249
Peshawar,2024-07-09 17:00:00,36.3,47,961.1,19.2,0.0,1,34.0151,71.5249
Pasni,2024-07-13 01:00:00,29.2,86,995.5,20.0,0.0,1,25.2631,63.471
Chilas,2024-04-25 17:00:00,26.5,15,884.9,1.0,0.0,3,35.4206,74.0967
Rahim Yar Khan,2024-05-19 08:00:00,37.2,22,992.6,9.2,0.0,0,28.4202,70.2952
Muridke,2025-01-11 09:00:00,9.1,99,994.6,9.7,0.0,3,31.802,74.257
Mandi Bahauddin,2024-04-30 00:00:00,16.1,86,984.5,5.6,0.0,0,32.5861,73.4917
Tank,2025-06-16 06:00:00,28.1,39,969.7,7.9,0.0,0,32.2167,70.3833
Lahore,2025-05-18 04:00:00,29.0,40,975.2,5.6,0.0,0,31.5204,74.3587
Muzaffarabad,2025-03-07 17:00:00,20.2,40,926.8,4.4,0.0,0,34.37,73.4711
Mirpur,2024-03-04 14:00:00,16.7,38,968.3,6.8,0.0,0,33.1483,73.7517
Chaman,2024-11-05 01:00:00,19.8,30,870.1,8.6,0.0,0,30.9177,66.4597
Mastung,2024-07-09 18:00:00,28.9,42,833.5,21.3,0.0,1,29.7997,66.8455
Muzaffargarh,2025-03-17 20:00:00,22.4,50,998.5,7.4,0.0,3,30.0703,71.1933
Loralai,2025-12-04 06:00:00,2.0,36,856.9,3.1,0.0,0,30.3705,68.5979
Gilgit,2024-04-18 20:00:00,12.6,72,854.1,3.8,1.1,55,35.9208,74.3083
Gujrat,2024-01-25 02:00:00,5.6,100,990.2,5.1,0.0,3,32.5736,74.078
Loralai,2024-01-21 00:00:00,6.6,41,858.8,11.2,0.0,0,30.3705,68.5979
Wah Cantt,2024-06-19 13:00:00,39.6,19,944.5,5.4,0.0,0,33.77,72.75
Narowal,2025-09-22 20:00:00,28.1,64,977.0,6.0,0.0,0,32.1,74.8833
Kallar Syedan,2024-09-14 15:00:00,30.1,54,944.6,5.0,0.0,1,33.4167,73.3833
Burewala,2025-10-11 13:00:00,31.6,36,996.2,3.7,0.0,0,30.1667,72.65
Dadu,2024-09-17 04:00:00,26.8,81,999.6,8.3,0.0,0,26.7319,67.775
Mastung,2024-04-28 07:00:00,9.4,73,832.1,12.1,0.0,0,29.7997,66.8455
Kot Addu,2024-09-25 17:00:00,36.9,43,984.7,7.1,0.0,0,30.4691,70.967
Nawabshah,2025-05-04 15:00:00,40.1,17,995.5,3.4,0.0,2,26.2442,68.41
Kotli,2024-05-25 00:00:00,23.7,45,934.7,9.2,0.0,0,33.5184,73.9022
Jacobabad,2024-11-20 22:00:00,19.8,63,1007.7,4.7,0.0,0,28.2819,68.4388
Sibi,2025-05-08 19:00:00,37.6,20,985.0,12.2,0.0,0,29.543,67.8773
Nowshera,2024-11-20 07:00:00,9.6,72,983.0,1.4,0.0,0,34.0159,72.0058
Gupis,2024-10-05 15:00:00,4.9,53,636.7,1.4,0.0,3,36.1667,73.4333
Shikarpur,2024-03-12 00:00:00,19.1,68,1008.6,7.3,0.0,0,27.9556,68.6382
Zhob,2024-01-24 00:00:00,7.7,31,860.3,6.6,0.0,0,31.3417,69.4486
Kasur,2024-12-13 06:00:00,6.7,74,994.8,8.7,0.0,0,31.115,74.4467
Bagh,2024-11-12 09:00:00,1.6,85,706.0,6.1,0.0,1,33.9861,73.9478
Batkhela,2025-04-29 03:00:00,17.7,53,930.1,8.8,0.0,0,34.6167,71.9667
Sargodha,2025-07-09 05:00:00,25.6,96,976.7,14.5,0.1,51,32.0836,72.6711
Wah Cantt,2025-10-25 18:00:00,22.6,57,958.9,3.0,0.0,0,33.77,72.75
Muzaffarabad,2024-06-16 17:00:00,37.9,18,923.1,7.3,0.0,0,34.37,73.4711
Kalat,2024-10-13 20:00:00,18.3,15,806.4,1.9,0.0,0,29.0266,66.5936
Nankana Sahib,2025-11-13 07:00:00,11.2,87,994.3,3.1,0.0,0,31.45,73.7
Gilgit,2024-02-22 19:00:00,2.8,37,855.2,3.7,0.0,0,35.9208,74.3083
Dera Ismail Khan,2025-02-26 00:00:00,14.6,92,997.9,9.5,0.2,51,31.8327,70.9019
Sheikhupura,2025-05-07 22:00:00,28.5,52,980.5,12.2,0.0,0,31.7167,73.985
Lakki Marwat,2024-10-02 22:00:00,26.0,69,973.7,7.1,0.0,0,32.607,70.9114
Gupis,2024-04-05 16:00:00,-6.0,69,627.5,1.6,0.0,0,36.1667,73.4333
Bahawalpur,2024-08-31 23:00:00,28.8,81,991.7,6.5,0.0,0,29.3956,71.6836
Mardan,2025-01-19 01:00:00,8.0,85,980.8,0.6,0.0,3,34.1989,72.0407
Shikarpur,2024-12-17 23:00:00,12.6,58,1009.8,7.0,0.0,0,27.9556,68.6382
Muridke,2025-09-22 11:00:00,34.2,49,981.7,3.7,0.0,1,31.802,74.257
Bagh,2025-07-06 15:00:00,16.8,77,705.2,6.7,0.2,51,33.9861,73.9478
Hyderabad,2024-10-24 19:00:00,35.0,20,1007.4,4.8,0.0,0,25.396,68.3578
Pakpattan,2025-05-11 03:00:00,25.6,59,984.7,5.2,0.0,0,30.341,73.3866
Hunza,2024-06-21 04:00:00,12.1,99,781.3,2.7,0.0,3,36.3167,74.65
Khanewal,2024-10-20 21:00:00,27.2,47,995.7,13.0,0.0,0,30.3017,71.9321
Gwadar,2024-07-02 03:00:00,30.4,78,990.5,8.7,0.0,3,25.1264,62.3225
Gupis,2025-07-10 08:00:00,9.6,74,637.4,2.9,0.0,1,36.1667,73.4333
Lakki Marwat,2025-12-17 10:00:00,14.5,62,988.6,3.7,0.0,2,32.607,70.9114
Thatta,2025-11-22 01:00:00,18.2,58,1015.5,8.7,0.0,1,24.7475,67.9235
Sheikhupura,2024-07-29 22:00:00,29.8,82,974.7,6.3,0.0,0,31.7167,73.985
Nowshera,2025-10-16 23:00:00,20.0,89,980.1,3.7,0.0,0,34.0159,72.0058
Tando Adam,2024-07-28 20:00:00,34.3,57,992.1,7.9,0.0,3,25.7687,68.6617
Pasni,2025-12-19 02:00:00,19.8,88,1015.4,11.0,0.0,2,25.2631,63.471
Pakpattan,2025-01-12 14:00:00,16.6,65,999.6,9.8,0.0,3,30.341,73.3866
Nankana Sahib,2024-07-29 15:00:00,33.1,71,974.5,8.6,0.0,3,31.45,73.7
Lakki Marwat,2025-07-24 08:00:00,27.1,80,966.9,2.0,0.0,3,32.607,70.9114
Muridke,2024-02-10 05:00:00,5.3,98,993.5,7.9,0.0,0,31.802,74.257
Toba Tek Singh,2025-03-23 07:00:00,18.4,56,995.2,8.1,0.0,0,30.9697,72.4827
Tando Adam,2025-08-18 08:00:00,32.0,74,997.9,5.6,0.0,3,25.7687,68.6617
Khuzdar,2025-09-15 11:00:00,36.0,10,881.0,10.7,0.0,0,27.8,66.6167
Kohat,2025-07-04 01:00:00,29.1,70,943.1,2.7,0.0,1,33.5869,71.4429
Karachi,2024-03-04 15:00:00,24.2,21,1014.8,15.3,0.0,0,24.8607,67.0011
Swabi,2025-05-01 13:00:00,34.0,34,970.9,6.0,0.0,3,34.1202,72.4698
Quetta,2024-12-15 20:00:00,7.4,64,838.6,3.5,0.0,0,30.1798,66.975
Dadu,2025-01-02 13:00:00,20.7,47,1013.0,4.7,0.0,3,26.7319,67.775
Kallar Syedan,2025-08-19 10:00:00,28.4,69,949.6,1.8,0.0,2,33.4167,73.3833
Sahiwal,2024-04-22 05:00:00,19.1,66,986.1,6.9,0.0,0,30.6682,73.1114
Hangu,2025-06-30 16:00:00,33.8,50,905.8,8.8,0.0,1,33.5311,71.0597
Chakwal,2024-06-11 02:00:00,26.8,26,943.1,6.2,0.0,0,32.9336,72.8634
Dera Ghazi Khan,2024-02-20 22:00:00,16.3,51,995.9,3.0,0.0,0,30.0561,70.6348
Pasni,2025-08-14 02:00:00,26.1,95,998.6,16.9,0.0,2,25.2631,63.471
Gujrat,2025-08-09 09:00:00,30.0,75,978.0,9.1,0.0,3,32.5736,74.078
Chakwal,2025-08-23 17:00:00,30.2,69,941.6,11.7,0.5,53,32.9336,72.8634
Charsadda,2025-01-22 17:00:00,16.8,25,977.9,13.6,0.0,0,34.1482,71.7406
Tando Adam,2024-11-26 03:00:00,18.1,73,1011.5,5.0,0.0,0,25.7687,68.6617
Taxila,2024-12-07 20:00:00,9.8,41,948.6,10.5,0.0,2,33.7463,72.8397
Rawalpindi,2025-05-24 01:00:00,29.4,40,943.0,4.9,0.0,0,33.5651,73.0169
Karachi,2025-12-15 09:00:00,18.1,56,1018.9,8.0,0.0,0,24.8607,67.0011
Rahim Yar Khan,2025-03-07 04:00:00,18.1,40,1000.3,7.9,0.0,0,28.4202,70.2952
Karachi,2024-11-21 02:00:00,22.9,79,1013.0,6.4,0.0,0,24.8607,67.0011
Hafizabad,2024-10-12 16:00:00,31.4,44,984.4,5.6,0.0,0,32.0709,73.688
Kahuta,2024-09-20 23:00:00,24.7,77,938.0,4.8,0.0,0,33.5917,73.3875
Kot Addu,2025-05-07 14:00:00,37.9,25,986.8,2.4,0.0,1,30.4691,70.967
Hangu,2025-08-25 10:00:00,27.7,57,913.8,2.5,0.0,0,33.5311,71.0597
Lodhran,2025-09-06 16:00:00,32.7,61,987.8,17.7,0.0,1,29.5405,71.6336
Okara,2025-06-17 14:00:00,36.2,42,977.6,8.8,0.0,0,30.8081,73.4458
Sukkur,2024-07-11 14:00:00,44.5,23,986.4,18.4,0.0,2,27.7052,68.8574
Skardu,2025-05-01 02:00:00,5.5,31,782.7,4.1,0.0,0,35.2971,75.6333
Pakpattan,2025-11-02 08:00:00,20.2,63,993.1,6.8,0.0,0,30.341,73.3866
Bhakkar,2024-09-24 05:00:00,26.8,79,984.0,5.5,0.0,0,31.6252,71.0657
Kahuta,2024-05-29 04:00:00,23.2,22,926.7,7.7,0.0,0,33.5917,73.3875
Khairpur,2024-10-12 22:00:00,25.5,47,1002.0,6.0,0.0,0,27.5295,68.7592
Mirpur Khas,2025-01-25 02:00:00,13.3,42,1013.7,10.3,0.0,0,25.5251,69.0159
Jalalpur Jattan,2025-07-09 23:00:00,27.2,85,972.6,10.4,0.1,51,32.6419,74.205
Tando Allahyar,2024-12-28 16:00:00,22.4,36,1015.2,4.1,0.0,0,25.4605,68.717
Jhang,2025-02-08 15:00:00,23.0,32,996.2,5.9,0.0,3,31.2781,72.3118
Chaman,2025-01-29 03:00:00,6.9,66,864.2,2.9,0.0,0,30.9177,66.4597
Swabi,2024-09-16 23:00:00,25.8,70,967.6,6.1,0.0,0,34.1202,72.4698
Kahuta,2024-05-23 23:00:00,26.5,31,933.5,9.3,0.0,0,33.5917,73.3875
Mianwali,2025-03-30 09:00:00,20.6,43,988.1,6.0,0.0,0,32.5839,71.537
Khushab,2024-03-22 14:00:00,28.1,40,988.4,10.2,0.1,51,32.2967,72.3525
Chitral,2024-07-13 10:00:00,25.9,40,847.5,8.0,0.0,1,35.8518,71.7864
Gujrat,2024-03-08 04:00:00,9.2,83,985.5,7.6,0.0,0,32.5736,74.078
Ghotki,2024-05-26 22:00:00,40.9,8,988.2,12.8,0.0,0,28.0064,69.3161
Jacobabad,2024-09-02 20:00:00,30.7,74,995.6,6.6,0.0,0,28.2819,68.4388
Bhimber,2024-12-06 23:00:00,11.3,39,973.1,1.2,0.0,1,32.9747,74.078
Sibi,2024-09-01 20:00:00,29.4,82,987.8,5.8,0.0,0,29.543,67.8773
Umerkot,2024-07-01 23:00:00,30.4,79,992.4,16.9,0.0,0,25.3614,69.7361
Bhakkar,2025-04-03 06:00:00,19.3,56,991.9,8.0,0.0,3,31.6252,71.0657
Shakargarh,2025-04-15 04:00:00,21.6,67,976.9,9.2,0.0,0,32.2646,75.1608
Swabi,2025-10-19 08:00:00,19.9,79,975.0,0.4,0.0,3,34.1202,72.4698
Batkhela,2025-08-03 10:00:00,29.6,69,931.5,7.0,0.0,0,34.6167,71.9667
Multan,2024-02-11 02:00:00,8.6,88,1005.9,6.5,0.0,0,30.1575,71.5249
Kotli,2025-12-03 20:00:00,9.1,79,947.7,3.9,0.0,0,33.5184,73.9022
Kot Addu,2024-02-12 17:00:00,21.1,47,1001.8,3.6,0.0,3,30.4691,70.967
Nowshera,2024-07-04 05:00:00,27.5,89,967.7,9.3,0.1,51,34.0159,72.0058
Mansehra,2025-10-06 13:00:00,14.2,90,895.0,7.4,2.0,61,34.33,73.2
Gilgit,2025-06-12 10:00:00,31.0,24,858.1,2.9,0.0,1,35.9208,74.3083
Zhob,2025-10-30 10:00:00,19.0,45,865.3,3.9,0.0,0,31.3417,69.4486
Umerkot,2025-01-11 20:00:00,17.2,50,1014.5,7.5,0.0,0,25.3614,69.7361
Kotli,2025-03-27 03:00:00,13.2,87,937.7,16.9,0.6,53,33.5184,73.9022
Khairpur,2024-07-25 09:00:00,33.6,59,985.6,12.2,0.0,0,27.5295,68.7592
Mardan,2025-07-07 00:00:00,28.9,82,962.0,7.5,0.0,0,34.1989,72.0407
Nushki,2024-10-09 19:00:00,25.3,16,904.5,4.7,0.0,0,29.5522,66.0225
Hyderabad,2025-08-12 15:00:00,35.9,44,995.7,20.8,0.0,3,25.396,68.3578
Kasur,2025-09-25 19:00:00,29.2,71,980.8,5.0,0.0,0,31.115,74.4467
Chitral,2025-04-09 17:00:00,15.2,50,852.4,0.7,0.0,2,35.8518,71.7864
Chilas,2025-07-19 01:00:00,28.0,52,879.1,0.6,0.0,0,35.4206,74.0967
Ormara,2024-03-20 02:00:00,23.6,84,1012.1,14.5,0.0,3,25.2088,64.6357
Zhob,2024-05-23 15:00:00,36.3,5,859.1,5.6,0.0,0,31.3417,69.4486
Okara,2024-06-20 16:00:00,37.1,37,974.4,13.4,0.0,3,30.8081,73.4458
Tando Allahyar,2025-01-25 05:00:00,10.1,58,1013.2,7.1,0.0,0,25.4605,68.717
Nushki,2025-12-18 01:00:00,15.1,18,906.8,9.4,0.0,3,29.5522,66.0225
Kot Addu,2024-01-20 05:00:00,5.0,99,1000.9,7.0,0.0,1,30.4691,70.967
Tando Adam,2025-11-21 12:00:00,27.3,32,1016.1,3.6,0.0,0,25.7687,68.6617
Rahim Yar Khan,2024-09-07 22:00:00,32.1,57,994.3,10.8,0.0,0,28.4202,70.2952
Sukkur,2025-02-23 03:00:00,16.4,78,1007.4,6.5,0.0,0,27.7052,68.8574
Chitral,2025-06-28 20:00:00,25.6,62,845.8,1.5,0.0,0,35.8518,71.7864
Mardan,2024-09-27 13:00:00,27.0,68,971.4,4.9,0.0,1,34.1989,72.0407
Tando Allahyar,2024-09-23 13:00:00,36.4,46,1002.5,10.6,0.0,0,25.4605,68.717
Rawalpindi,2025-09-11 01:00:00,24.3,91,947.1,4.2,0.0,0,33.5651,73.0169
Muzaffarabad,2025-11-07 08:00:00,10.8,52,932.1,5.9,0.0,0,34.37,73.4711
Jhang,2025-08-30 01:00:00,28.4,85,985.3,9.9,0.0,0,31.2781,72.3118
Timergara,2025-04-11 22:00:00,16.0,65,920.8,2.3,0.0,0,34.8266,71.844
Attock,2025-04-21 05:00:00,16.1,83,967.3,2.3,0.0,0,33.766,72.3609
Sahiwal,2025-07-17 15:00:00,33.2,64,979.8,8.7,0.1,51,30.6682,73.1114
Bhakkar,2024-02-22 14:00:00,21.9,28,993.7,5.8,0.0,0,31.6252,71.0657
Haripur,2025-05-07 09:00:00,29.2,43,949.0,0.7,0.0,1,33.9942,72.934
Bannu,2024-11-21 15:00:00,24.1,36,969.8,9.9,0.0,0,32.9853,70.6042
Peshawar,2024-03-03 17:00:00,12.2,36,970.3,15.9,0.0,3,34.0151,71.5249
Khanewal,2024-11-23 19:00:00,19.7,72,997.8,6.5,0.0,0,30.3017,71.9321
Tando Allahyar,2024-09-08 15:00:00,34.0,57,1000.0,14.3,0.0,0,25.4605,68.717
Pakpattan,2025-02-18 04:00:00,14.7,74,994.4,5.1,0.0,0,30.341,73.3866
Karak,2024-01-13 13:00:00,15.1,53,951.1,8.4,0.0,0,33.1167,71.0833
Quetta,2025-12-07 01:00:00,6.8,61,840.6,1.7,0.0,0,30.1798,66.975
Burewala,2025-06-05 01:00:00,26.9,51,987.4,10.5,0.0,0,30.1667,72.65
Abbottabad,2025-10-13 14:00:00,23.8,39,883.0,11.1,0.0,0,34.1688,73.2215
Chaman,2024-04-10 09:00:00,24.3,18,869.7,7.9,0.0,0,30.9177,66.4597
Murree,2024-06-08 09:00:00,18.9,42,789.9,6.0,0.0,0,33.9073,73.3903
Bannu,2025-12-21 16:00:00,17.2,58,972.4,7.5,0.0,1,32.9853,70.6042
Rahim Yar Khan,2025-11-20 21:00:00,18.4,55,1007.1,3.6,0.0,0,28.4202,70.2952
Timergara,2024-07-23 20:00:00,29.1,68,914.6,2.6,0.0,0,34.8266,71.844
Shakargarh,2025-11-14 14:00:00,23.9,37,985.3,4.1,0.0,0,32.2646,75.1608
Pakpattan,2025-01-07 07:00:00,7.4,89,999.9,8.9,0.0,0,30.341,73.3866
Gujranwala,2024-09-30 09:00:00,28.9,79,983.8,8.5,0.0,0,32.1877,74.1945
Badin,2025-02-15 19:00:00,27.7,33,1007.9,13.9,0.0,0,24.655,68.838
Skardu,2025-03-13 22:00:00,1.0,67,775.4,2.4,0.3,73,35.2971,75.6333
Khuzdar,2024-08-19 18:00:00,27.2,71,876.3,5.2,0.0,1,27.8,66.6167
Nowshera,2024-02-17 13:00:00,22.2,38,981.6,1.3,0.0,3,34.0159,72.0058
Kot Addu,2025-07-28 09:00:00,34.4,65,979.8,10.4,0.0,0,30.4691,70.967
Okara,2024-05-27 13:00:00,46.3,9,974.2,9.1,0.0,1,30.8081,73.4458
Mardan,2024-04-18 08:00:00,20.5,70,973.4,7.6,0.0,3,34.1989,72.0407
Wah Cantt,2024-12-21 01:00:00,5.3,72,960.3,1.9,0.0,0,33.77,72.75
Nankana Sahib,2024-06-28 05:00:00,29.5,74,978.8,6.2,0.0,0,31.45,73.7
Sahiwal,2024-07-31 15:00:00,39.0,49,976.3,8.4,0.0,2,30.6682,73.1114
Kot Addu,2024-10-14 14:00:00,33.3,34,994.4,0.8,0.0,0,30.4691,70.967
Bannu,2024-04-07 11:00:00,30.4,16,967.9,6.1,0.0,0,32.9853,70.6042
Mirpur Khas,2024-12-14 08:00:00,10.0,54,1017.9,9.4,0.0,0,25.5251,69.0159
Quetta,2024-03-16 04:00:00,5.3,68,837.1,5.1,0.0,0,30.1798,66.975
Tando Allahyar,2025-05-07 10:00:00,36.3,36,1001.9,9.0,0.0,0,25.4605,68.717
Chakwal,2025-08-08 00:00:00,27.9,74,944.4,4.3,0.0,1,32.9336,72.8634
Ormara,2025-08-01 00:00:00,27.6,85,999.7,12.3,0.0,0,25.2088,64.6357
Sibi,2024-04-14 03:00:00,20.3,88,996.0,8.0,1.7,61,29.543,67.8773
Faisalabad,2025-03-09 04:00:00,16.8,54,987.0,9.2,0.0,1,31.4504,73.135
Khuzdar,2025-02-22 22:00:00,14.2,51,883.8,4.0,0.0,0,27.8,66.6167
Khanewal,2024-11-29 13:00:00,25.7,30,1000.4,6.1,0.0,0,30.3017,71.9321
Bagh,2025-05-08 17:00:00,9.1,78,705.2,3.1,0.1,51,33.9861,73.9478
Shakargarh,2025-04-13 20:00:00,24.8,53,977.4,2.3,0.0,0,32.2646,75.1608
Kasur,2024-05-21 07:00:00,30.7,33,979.0,6.4,0.0,0,31.115,74.4467
Mansehra,2024-11-09 07:00:00,10.1,100,896.9,8.7,0.0,2,34.33,73.2
Mianwali,2025-07-16 00:00:00,27.0,74,976.4,7.0,0.0,3,32.5839,71.537
Jhang,2024-02-05 11:00:00,15.8,75,1002.1,1.9,0.0,0,31.2781,72.3118
Hangu,2025-07-05 23:00:00,31.5,60,908.8,8.9,0.0,2,33.5311,71.0597
